anio,trazabilidad,departamento,tipo,modalidad,contratos,valor,nombre_geojson
2023.0,Departamento único,Santander,Obra,Selección Abreviada de Menor Cuantía,2,1494319099.0,SANTANDER
2023.0,Departamento único,Santander,Otro,Contratación directa,41,8237233719.0,SANTANDER
2023.0,Departamento único,Santander,Prestación de servicios,Contratación directa,24,559046000.0,SANTANDER
2023.0,Departamento único,Santander,Prestación de servicios,Licitación pública,10,2537013344.0,SANTANDER
2023.0,Departamento único,Santander,Prestación de servicios,Mínima cuantía,4,263856218.0,SANTANDER
2023.0,Departamento único,Santander,Suministros,Mínima cuantía,1,32245097.0,SANTANDER
2023.0,Departamento único,Sucre,Consultoría,Concurso de méritos abierto,2,823475575.0,SUCRE
2023.0,Departamento único,Sucre,Interventoría,Concurso de méritos abierto,2,3222363022.0,SUCRE
2023.0,Departamento único,Sucre,Interventoría,Mínima cuantía,11,854749318.0,SUCRE
2023.0,Departamento único,Sucre,Obra,Licitación pública Obra Publica,1,5006855528.0,SUCRE
2023.0,Departamento único,Sucre,Obra,Mínima cuantía,2,183971101.0,SUCRE
2023.0,Departamento único,Sucre,Obra,Selección Abreviada de Menor Cuantía,2,1067283272.0,SUCRE
2023.0,Departamento único,Sucre,Otro,Contratación directa,18,3603399625.0,SUCRE
2023.0,Departamento único,Sucre,Prestación de servicios,Contratación directa,14,432120000.0,SUCRE
2023.0,Departamento único,Sucre,Prestación de servicios,Selección Abreviada de Menor Cuantía,1,242087738.0,SUCRE
2023.0,Departamento único,Sucre,Suministros,Mínima cuantía,1,173798548.0,SUCRE
2023.0,Departamento único,Tolima,Consultoría,Mínima cuantía,1,114466991.0,TOLIMA
2023.0,Departamento único,Tolima,Interventoría,Concurso de méritos abierto,3,1010856137.03,TOLIMA
2023.0,Departamento único,Tolima,Interventoría,Mínima cuantía,6,478963217.0,TOLIMA
2023.0,Departamento único,Tolima,Obra,Licitación pública Obra Publica,1,3459242325.0,TOLIMA
2023.0,Departamento único,Tolima,Obra,Mínima cuantía,3,184010447.0,TOLIMA
2023.0,Departamento único,Tolima,Obra,Selección Abreviada de Menor Cuantía,3,1699414306.0,TOLIMA
2023.0,Departamento único,Tolima,Otro,Contratación directa,56,11202305108.0,TOLIMA
2023.0,Departamento único,Tolima,Otro,Mínima cuantía,1,28800000.0,TOLIMA
2023.0,Departamento único,Tolima,Prestación de servicios,Contratación directa,13,348350000.0,TOLIMA
2023.0,Departamento único,Tolima,Prestación de servicios,Selección Abreviada de Menor Cuantía,2,479673747.0,TOLIMA
2023.0,Departamento único,Tolima,Suministros,Mínima cuantía,3,195289853.0,TOLIMA
2023.0,Departamento único,Valle del Cauca,Consultoría,Concurso de méritos abierto,5,37399576918.08,VALLE DEL CAUCA
2023.0,Departamento único,Valle del Cauca,Consultoría,Mínima cuantía,1,71999227.16,VALLE DEL CAUCA
2023.0,Departamento único,Valle del Cauca,Interventoría,Concurso de méritos abierto,2,1473903820.0,VALLE DEL CAUCA
2023.0,Departamento único,Valle del Cauca,Interventoría,Mínima cuantía,6,536535313.98,VALLE DEL CAUCA
2023.0,Departamento único,Valle del Cauca,Obra,Licitación pública Obra Publica,1,22430507578.0,VALLE DEL CAUCA
2023.0,Departamento único,Valle del Cauca,Obra,Selección Abreviada de Menor Cuantía,1,987779607.0,VALLE DEL CAUCA
2023.0,Departamento único,Valle del Cauca,Otro,Contratación directa,10,20201645042.0,VALLE DEL CAUCA
2023.0,Departamento único,Valle del Cauca,Prestación de servicios,Contratación directa,15,363170000.0,VALLE DEL CAUCA
2023.0,Departamento único,Vaupés,Consultoría,Concurso de méritos abierto,3,1295989587.0,VAUPES
2023.0,Departamento único,Vaupés,Obra,Licitación pública Obra Publica,3,5871821018.0,VAUPES
2023.0,Departamento único,Vichada,Interventoría,Mínima cuantía,2,137724890.0,VICHADA
2023.0,Departamento único,Vichada,Otro,Contratación directa,2,388607624.0,VICHADA
2023.0,Multidepartamental,,Arrendamiento de inmuebles,Contratación directa,1,98102196.0,
2023.0,Multidepartamental,,Consultoría,Concurso de méritos abierto,3,2616817183.0,
2023.0,Multidepartamental,,Consultoría,Mínima cuantía,4,384104163.5,
2023.0,Multidepartamental,,Interventoría,Concurso de méritos abierto,6,7230610795.0,
2023.0,Multidepartamental,,Interventoría,Mínima cuantía,9,851432150.0,
2023.0,Multidepartamental,,Obra,Licitación pública Obra Publica,4,72852563603.0,
2023.0,Multidepartamental,,Obra,Mínima cuantía,3,279963633.0,
2023.0,Multidepartamental,,Obra,Selección Abreviada de Menor Cuantía,3,1401369245.1399999,
2023.0,Multidepartamental,,Otro,Contratación directa,9,1912299987.0,
2023.0,Multidepartamental,,Prestación de servicios,Licitación pública,9,2167886762.32,
2023.0,Multidepartamental,,Prestación de servicios,Selección Abreviada de Menor Cuantía,2,443609240.0,
2023.0,No territorializable,,Compraventa,Mínima cuantía,2,138759200.0,
2023.0,No territorializable,,Compraventa,Selección abreviada subasta inversa,2,894675320.0,
2023.0,No territorializable,,Consultoría,Concurso de méritos abierto,2,1018963902.0,
2023.0,No territorializable,,Interventoría,Concurso de méritos abierto,7,20643388073.0,
2023.0,No territorializable,,Interventoría,Mínima cuantía,21,1867429329.14,
2023.0,No territorializable,,Obra,Licitación pública Obra Publica,4,40696201448.0,
2023.0,No territorializable,,Obra,Mínima cuantía,22,1970403599.64,
2023.0,No territorializable,,Obra,Selección Abreviada de Menor Cuantía,8,6420101940.0,
2023.0,No territorializable,,Otro,Contratación directa,15,91384931194.0,
2023.0,No territorializable,,Otro,Mínima cuantía,2,231464510.0,
2023.0,No territorializable,,Otro,Selección abreviada subasta inversa,8,41811553234.27,
2023.0,No territorializable,,Prestación de servicios,Contratación directa,1766,100073080245.09,
2023.0,No territorializable,,Prestación de servicios,Licitación pública,2,53790373819.41,
2023.0,No territorializable,,Prestación de servicios,Mínima cuantía,13,1013104519.0,
2023.0,No territorializable,,Prestación de servicios,Selección Abreviada de Menor Cuantía,4,986049944.5,
2023.0,No territorializable,,Prestación de servicios,Selección abreviada subasta inversa,2,8224545759.0,
2023.0,No territorializable,,Suministros,Mínima cuantía,29,2582784617.68,
2023.0,No territorializable,,Suministros,Selección abreviada subasta inversa,1,750000000.0,
2024.0,Departamento único,Amazonas,Interventoría,Concurso de méritos abierto,2,4499473300.0,AMAZONAS
2024.0,Departamento único,Amazonas,Otro,Contratación directa,2,701959976.0,AMAZONAS
2024.0,Departamento único,Antioquia,Consultoría,Concurso de méritos abierto,3,11059487768.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Consultoría,Mínima cuantía,2,92752737.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Interventoría,Concurso de méritos abierto,3,2592075562.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Interventoría,Mínima cuantía,1,10000000.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Obra,Contratación directa,1,5507604389.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Obra,Licitación pública Obra Publica,3,48017946503.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Obra,Mínima cuantía,3,201395030.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Obra,Selección Abreviada de Menor Cuantía,1,900000000.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Otro,Contratación directa,39,8699123088.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Prestación de servicios,Contratación directa,15,587297377.26,ANTIOQUIA
2024.0,Departamento único,Antioquia,Prestación de servicios,Licitación pública,4,9520058830.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,1,2779506637.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Suministros,Mínima cuantía,1,117098595.0,ANTIOQUIA
2024.0,Departamento único,Antioquia,Suministros,Selección Abreviada de Menor Cuantía,1,300000000.0,ANTIOQUIA
2024.0,Departamento único,Arauca,Consultoría,Mínima cuantía,2,100087251.0,ARAUCA
2024.0,Departamento único,Arauca,Obra,Contratación directa,2,401362466.0,ARAUCA
2024.0,Departamento único,Arauca,Otro,Contratación directa,8,1578631240.0,ARAUCA
2024.0,Departamento único,Atlántico,Interventoría,Concurso de méritos abierto,1,650000000.0,ATLANTICO
2024.0,Departamento único,Atlántico,Obra,Mínima cuantía,1,100000000.0,ATLANTICO
2024.0,Departamento único,Atlántico,Otro,Contratación directa,5,1000000000.0,ATLANTICO
2024.0,Departamento único,Atlántico,Prestación de servicios,Contratación directa,10,416001863.0,ATLANTICO
2024.0,Departamento único,Atlántico,Prestación de servicios,Mínima cuantía,4,364373410.0,ATLANTICO
2024.0,Departamento único,Atlántico,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,1,1131093646.0,ATLANTICO
2024.0,Departamento único,Atlántico,Suministros,Mínima cuantía,1,148206000.0,ATLANTICO
2024.0,Departamento único,Bogotá D.C.,Interventoría,Concurso de méritos abierto,1,4375030749.0,SANTAFE DE BOGOTA D.C
2024.0,Departamento único,Bogotá D.C.,Obra,Licitación pública Obra Publica,1,49284226233.0,SANTAFE DE BOGOTA D.C
2024.0,Departamento único,Bogotá D.C.,Otro,Contratación régimen especial (con ofertas),1,0.1,SANTAFE DE BOGOTA D.C
2024.0,Departamento único,Bogotá D.C.,Otro,Mínima cuantía,2,254167917.33999997,SANTAFE DE BOGOTA D.C
2024.0,Departamento único,Bogotá D.C.,Suministros,Mínima cuantía,1,130000000.0,SANTAFE DE BOGOTA D.C
2024.0,Departamento único,Bolívar,Consultoría,Mínima cuantía,2,133720538.0,BOLIVAR
2024.0,Departamento único,Bolívar,Interventoría,Concurso de méritos abierto,4,3071695880.0,BOLIVAR
2024.0,Departamento único,Bolívar,Interventoría,Mínima cuantía,2,134927193.0,BOLIVAR
2024.0,Departamento único,Bolívar,Obra,Contratación directa,2,3596520503.0,BOLIVAR
2024.0,Departamento único,Bolívar,Obra,Licitación pública Obra Publica,2,19439955524.0,BOLIVAR
2024.0,Departamento único,Bolívar,Obra,Mínima cuantía,2,117487567.22,BOLIVAR
2024.0,Departamento único,Bolívar,Obra,Selección Abreviada de Menor Cuantía,4,5513829800.0,BOLIVAR
2024.0,Departamento único,Bolívar,Otro,Contratación directa,38,7608332450.0,BOLIVAR
2024.0,Departamento único,Bolívar,Prestación de servicios,Contratación directa,13,479700000.0,BOLIVAR
2024.0,Departamento único,Bolívar,Prestación de servicios,Licitación pública,2,3093450493.0,BOLIVAR
2024.0,Departamento único,Bolívar,Suministros,Mínima cuantía,1,117856172.0,BOLIVAR
2024.0,Departamento único,Boyacá,Consultoría,Concurso de méritos abierto,5,20186648300.0,BOYACA
2024.0,Departamento único,Boyacá,Consultoría,Mínima cuantía,3,98984739.07,BOYACA
2024.0,Departamento único,Boyacá,Interventoría,Concurso de méritos abierto,2,587527324.0,BOYACA
2024.0,Departamento único,Boyacá,Interventoría,Mínima cuantía,4,218755931.0,BOYACA
2024.0,Departamento único,Boyacá,Obra,Contratación directa,4,1105004592.0,BOYACA
2024.0,Departamento único,Boyacá,Obra,Mínima cuantía,6,654659193.0,BOYACA
2024.0,Departamento único,Boyacá,Obra,Selección Abreviada de Menor Cuantía,1,900000000.0,BOYACA
2024.0,Departamento único,Boyacá,Otro,Contratación directa,20,4056220183.0,BOYACA
2024.0,Departamento único,Boyacá,Otro,Mínima cuantía,12,1416087277.0,BOYACA
2024.0,Departamento único,Boyacá,Prestación de servicios,Contratación directa,24,1048370000.0,BOYACA
2024.0,Departamento único,Boyacá,Prestación de servicios,Licitación pública,15,21432288995.0,BOYACA
2024.0,Departamento único,Boyacá,Suministros,Mínima cuantía,4,480107817.5,BOYACA
2024.0,Departamento único,Caldas,Arrendamiento de inmuebles,Contratación directa,3,158703327.0,CALDAS
2024.0,Departamento único,Caldas,Consultoría,Concurso de méritos abierto,1,4050271624.0,CALDAS
2024.0,Departamento único,Caldas,Consultoría,Mínima cuantía,2,46125382.0,CALDAS
2024.0,Departamento único,Caldas,Interventoría,Concurso de méritos abierto,1,811974395.0,CALDAS
2024.0,Departamento único,Caldas,Interventoría,Mínima cuantía,2,204692108.0,CALDAS
2024.0,Departamento único,Caldas,Obra,Licitación pública Obra Publica,1,3217621443.0,CALDAS
2024.0,Departamento único,Caldas,Obra,Mínima cuantía,3,241649028.0,CALDAS
2024.0,Departamento único,Caldas,Obra,Selección Abreviada de Menor Cuantía,1,974400000.0,CALDAS
2024.0,Departamento único,Caldas,Otro,Contratación directa,19,3829429858.0,CALDAS
2024.0,Departamento único,Caldas,Prestación de servicios,Contratación directa,8,304420770.0,CALDAS
2024.0,Departamento único,Caldas,Prestación de servicios,Licitación pública,5,7088356362.0,CALDAS
2024.0,Departamento único,Caldas,Suministros,Mínima cuantía,1,119591921.0,CALDAS
2024.0,Departamento único,Caquetá,Consultoría,Concurso de méritos abierto,3,12289143804.0,CAQUETA
2024.0,Departamento único,Caquetá,Consultoría,Mínima cuantía,2,138054406.0,CAQUETA
2024.0,Departamento único,Caquetá,Interventoría,Concurso de méritos abierto,1,150000000.0,CAQUETA
2024.0,Departamento único,Caquetá,Interventoría,Mínima cuantía,1,120059576.0,CAQUETA
2024.0,Departamento único,Caquetá,Obra,Licitación pública Obra Publica,1,1391254050.0,CAQUETA
2024.0,Departamento único,Caquetá,Obra,Mínima cuantía,1,70514520.0,CAQUETA
2024.0,Departamento único,Caquetá,Obra,Selección Abreviada de Menor Cuantía,1,245933122.0,CAQUETA
2024.0,Departamento único,Caquetá,Otro,Contratación directa,25,5189953957.0,CAQUETA
2024.0,Departamento único,Caquetá,Prestación de servicios,Contratación directa,12,444287300.0,CAQUETA
2024.0,Departamento único,Caquetá,Prestación de servicios,Licitación pública,7,12869536396.0,CAQUETA
2024.0,Departamento único,Caquetá,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,3,3409116234.0,CAQUETA
2024.0,Departamento único,Casanare,Consultoría,Concurso de méritos abierto,1,4050198082.0,CASANARE
2024.0,Departamento único,Casanare,Consultoría,Mínima cuantía,2,121826803.0,CASANARE
2024.0,Departamento único,Casanare,Interventoría,Mínima cuantía,1,64462216.0,CASANARE
2024.0,Departamento único,Casanare,Obra,Contratación directa,3,650469008.0,CASANARE
2024.0,Departamento único,Casanare,Obra,Mínima cuantía,2,162195593.0,CASANARE
2024.0,Departamento único,Casanare,Obra,Selección Abreviada de Menor Cuantía,2,771166931.0,CASANARE
2024.0,Departamento único,Casanare,Otro,Contratación directa,13,2752077828.0,CASANARE
2024.0,Departamento único,Casanare,Prestación de servicios,Contratación directa,14,520960000.0,CASANARE
2024.0,Departamento único,Casanare,Prestación de servicios,Licitación pública,10,17784147243.0,CASANARE
2024.0,Departamento único,Casanare,Prestación de servicios,Mínima cuantía,1,3672884.0,CASANARE
2024.0,Departamento único,Casanare,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,1,1301205663.0,CASANARE
2024.0,Departamento único,Casanare,Suministros,Mínima cuantía,1,136781084.0,CASANARE
2024.0,Departamento único,Cauca,Consultoría,Concurso de méritos abierto,3,12150594246.0,CAUCA
2024.0,Departamento único,Cauca,Consultoría,Mínima cuantía,2,228049220.0,CAUCA
2024.0,Departamento único,Cauca,Interventoría,Concurso de méritos abierto,4,2769202336.0,CAUCA
2024.0,Departamento único,Cauca,Interventoría,Mínima cuantía,3,305814900.0,CAUCA
2024.0,Departamento único,Cauca,Obra,Contratación directa,4,12892936479.0,CAUCA
2024.0,Departamento único,Cauca,Obra,Licitación pública Obra Publica,2,15547912379.56,CAUCA
2024.0,Departamento único,Cauca,Obra,Mínima cuantía,3,273643749.0,CAUCA
2024.0,Departamento único,Cauca,Obra,Selección Abreviada de Menor Cuantía,5,3883792101.0,CAUCA
2024.0,Departamento único,Cauca,Otro,Contratación directa,44,28675910151.0,CAUCA
2024.0,Departamento único,Cauca,Prestación de servicios,Contratación directa,18,570280000.0,CAUCA
2024.0,Departamento único,Cauca,Prestación de servicios,Licitación pública,24,36636134220.0,CAUCA
2024.0,Departamento único,Cauca,Prestación de servicios,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,5,5859257285.0,CAUCA
2024.0,Departamento único,Cauca,Suministros,Mínima cuantía,3,389995600.0,CAUCA
2024.0,Departamento único,Cesar,Consultoría,Concurso de méritos abierto,2,9981168792.0,CESAR
2024.0,Departamento único,Cesar,Consultoría,Mínima cuantía,2,130637099.0,CESAR
2024.0,Departamento único,Cesar,Interventoría,Mínima cuantía,2,205726589.26,CESAR
2024.0,Departamento único,Cesar,Obra,Contratación directa,7,1406399952.0,CESAR
2024.0,Departamento único,Cesar,Obra,Mínima cuantía,3,256436871.0,CESAR
2024.0,Departamento único,Cesar,Obra,Selección Abreviada de Menor Cuantía,4,2779775249.46,CESAR
2024.0,Departamento único,Cesar,Otro,Contratación directa,26,5235660084.0,CESAR
2024.0,Departamento único,Cesar,Prestación de servicios,Contratación directa,15,558315000.0,CESAR
2024.0,Departamento único,Cesar,Prestación de servicios,Licitación pública,7,8300442003.0,CESAR
2024.0,Departamento único,Cesar,Prestación de servicios,Mínima cuantía,1,11871440.0,CESAR
